PhilSamsang,2016-07-06T18:18:00.000-05:00,sitting
PhilSamsang,2016-07-06T18:21:05.000-05:00,standing
PhilSamsang,2016-07-06T18:21:28.000-05:00,sitting
PhilSamsang,2016-07-06T18:24:29.000-05:00,standing
PhilSamsang,2016-07-06T18:27:41.000-05:00,sitting
PhilSamsang,2016-07-06T18:30:42.000-05:00,sitting
PhilSamsang,2016-07-06T18:33:43.000-05:00,standing
PhilSamsang,2016-07-06T18:36:56.000-05:00,sitting
PhilSamsang,2016-07-06T18:56:08.000-05:00,sitting
PhilSamsang,2016-07-06T18:59:12.000-05:00,sitting
PhilSamsang,2016-07-06T19:25:31.000-05:00,standing
PhilSamsang,2016-07-06T19:28:59.000-05:00,sitting
PhilSamsang,2016-07-06T19:32:44.000-05:00,standing
PhilSamsang,2016-07-06T19:36:00.000-05:00,sitting
PhilSamsang,2016-07-06T19:54:09.000-05:00,sitting
PhilSamsang,2016-07-06T19:57:13.000-05:00,sitting
PhilSamsang,2016-07-06T20:08:08.000-05:00,sitting
PhilSamsang,2016-07-06T20:19:43.000-05:00,standing
PhilSamsang,2016-07-06T20:27:03.000-05:00,standing
PhilSamsang,2016-07-06T20:39:44.000-05:00,sitting
PhilSamsang,2016-07-06T20:54:37.000-05:00,sitting
PhilSamsang,2016-07-06T21:04:35.000-05:00,sitting
PhilSamsang,2016-07-06T21:11:43.000-05:00,standing
PhilSamsang,2016-07-06T21:14:44.000-05:00,standing
PhilSamsang,2016-07-06T21:30:53.000-05:00,sitting
PhilSamsang,2016-07-06T21:44:40.000-05:00,sitting
PhilSamsang,2016-07-06T21:47:40.000-05:00,sitting
PhilSamsang,2016-07-06T22:07:25.000-05:00,sitting
PhilSamsang,2016-07-06T22:30:06.000-05:00,sitting
PhilSamsang,2016-07-06T22:39:01.000-05:00,sitting
PhilSamsang,2016-07-06T22:53:30.000-05:00,sitting
PhilSamsang,2016-07-06T23:05:06.000-05:00,sitting
PhilSamsang,2016-07-06T23:14:43.000-05:00,sitting
PhilSamsang,2016-07-06T23:17:44.000-05:00,sitting
PhilSamsang,2016-07-06T23:35:15.000-05:00,sitting
PhilSamsang,2016-07-06T23:53:11.000-05:00,standing
PhilSamsang,2016-07-06T23:56:12.000-05:00,sitting
PhilSamsang,2016-07-07T00:01:16.000-05:00,sitting
PhilSamsang,2016-07-07T00:04:17.000-05:00,sitting
PhilSamsang,2016-07-07T00:23:40.000-05:00,sitting
PhilSamsang,2016-07-07T01:11:57.000-05:00,sitting
PhilSamsang,2016-07-07T01:23:03.000-05:00,sitting
PhilSamsang,2016-07-07T02:12:52.000-05:00,sitting
PhilSamsang,2016-07-07T03:13:56.000-05:00,sitting
PhilSamsang,2016-07-07T04:28:46.000-05:00,sitting
PhilSamsang,2016-07-07T05:11:03.000-05:00,sitting
PhilSamsang,2016-07-07T05:46:58.000-05:00,sitting
PhilSamsang,2016-07-07T06:32:46.000-05:00,sitting
PhilSamsang,2016-07-07T07:20:17.000-05:00,sitting
PhilSamsang,2016-07-07T07:29:50.000-05:00,lying
PhilSamsang,2016-07-07T07:34:47.000-05:00,sitting
PhilSamsang,2016-07-07T07:50:48.000-05:00,sitting
PhilSamsang,2016-07-07T07:54:08.000-05:00,sitting
PhilSamsang,2016-07-07T07:57:08.000-05:00,lying
PhilSamsang,2016-07-07T08:00:10.000-05:00,sitting
PhilSamsang,2016-07-07T08:03:17.000-05:00,sitting
PhilSamsang,2016-07-07T08:06:18.000-05:00,sitting
PhilSamsang,2016-07-07T08:08:45.000-05:00,sitting
PhilSamsang,2016-07-07T08:09:38.000-05:00,sitting
PhilSamsang,2016-07-07T08:14:08.000-05:00,sitting
PhilSamsang,2016-07-07T08:26:35.000-05:00,sitting
PhilSamsang,2016-07-07T08:29:38.000-05:00,sitting
PhilSamsang,2016-07-07T08:34:14.000-05:00,sitting
PhilSamsang,2016-07-07T08:37:14.000-05:00,standing
PhilSamsang,2016-07-07T08:39:33.000-05:00,sitting
PhilSamsang,2016-07-07T08:42:02.000-05:00,sitting
PhilSamsang,2016-07-07T08:44:08.000-05:00,sitting
PhilSamsang,2016-07-07T08:45:18.000-05:00,standing
PhilSamsang,2016-07-07T08:49:40.000-05:00,standing
PhilSamsang,2016-07-07T08:49:41.000-05:00,standing
PhilSamsang,2016-07-07T08:49:50.000-05:00,standing
PhilSamsang,2016-07-07T08:50:03.000-05:00,sitting
PhilSamsang,2016-07-07T08:53:04.000-05:00,sitting
PhilSamsang,2016-07-07T08:57:21.000-05:00,sitting
PhilSamsang,2016-07-07T08:58:50.000-05:00,sitting
PhilSamsang,2016-07-07T09:05:43.000-05:00,sitting
PhilSamsang,2016-07-07T09:08:28.000-05:00,sitting
PhilSamsang,2016-07-07T09:11:07.000-05:00,sitting
PhilSamsang,2016-07-07T09:11:33.000-05:00,sitting
PhilSamsang,2016-07-07T09:12:00.000-05:00,sitting
PhilSamsang,2016-07-07T09:15:01.000-05:00,sitting
PhilSamsang,2016-07-07T09:19:04.000-05:00,sitting
PhilSamsang,2016-07-07T09:31:54.000-05:00,lying
PhilSamsang,2016-07-07T09:34:43.000-05:00,sitting
PhilSamsang,2016-07-07T09:37:22.000-05:00,sitting
PhilSamsang,2016-07-07T09:40:31.000-05:00,sitting
PhilSamsang,2016-07-07T09:44:31.000-05:00,sitting
PhilSamsang,2016-07-07T09:47:32.000-05:00,sitting
PhilSamsang,2016-07-07T09:50:33.000-05:00,sitting
PhilSamsang,2016-07-07T09:53:34.000-05:00,standing
PhilSamsang,2016-07-07T09:56:54.000-05:00,sitting
PhilSamsang,2016-07-07T10:04:18.000-05:00,standing
PhilSamsang,2016-07-07T10:07:19.000-05:00,sitting
PhilSamsang,2016-07-07T10:11:20.000-05:00,sitting
PhilSamsang,2016-07-07T10:14:26.000-05:00,sitting
PhilSamsang,2016-07-07T10:17:40.000-05:00,standing
PhilSamsang,2016-07-07T10:20:42.000-05:00,sitting
PhilSamsang,2016-07-07T10:23:43.000-05:00,sitting
PhilSamsang,2016-07-07T10:26:54.000-05:00,sitting
PhilSamsang,2016-07-07T10:30:13.000-05:00,sitting
PhilSamsang,2016-07-07T10:31:58.000-05:00,sitting
PhilSamsang,2016-07-07T10:39:19.000-05:00,sitting
PhilSamsang,2016-07-07T10:55:27.000-05:00,sitting
PhilSamsang,2016-07-07T11:01:08.000-05:00,standing
PhilSamsang,2016-07-07T11:06:35.000-05:00,standing
PhilSamsang,2016-07-07T11:11:51.000-05:00,standing
PhilSamsang,2016-07-07T11:15:08.000-05:00,standing
PhilSamsang,2016-07-07T11:19:32.000-05:00,standing
PhilSamsang,2016-07-07T11:39:50.000-05:00,standing
PhilSamsang,2016-07-07T12:04:24.000-05:00,sitting
PhilSamsang,2016-07-07T12:07:25.000-05:00,standing
PhilSamsang,2016-07-07T12:10:26.000-05:00,sitting
PhilSamsang,2016-07-07T12:23:34.000-05:00,sitting
PhilSamsang,2016-07-07T12:27:20.000-05:00,sitting
PhilSamsang,2016-07-07T12:42:29.000-05:00,sitting
PhilSamsang,2016-07-07T12:46:38.000-05:00,standing
PhilSamsang,2016-07-07T12:49:47.000-05:00,standing
PhilSamsang,2016-07-07T12:58:46.000-05:00,lying
PhilSamsang,2016-07-07T13:03:23.000-05:00,sitting
PhilSamsang,2016-07-07T13:03:39.000-05:00,standing
PhilSamsang,2016-07-07T13:06:45.000-05:00,standing
PhilSamsang,2016-07-07T13:13:19.000-05:00,sitting
PhilSamsang,2016-07-07T13:21:20.000-05:00,sitting
PhilSamsang,2016-07-07T13:35:19.000-05:00,sitting
PhilSamsang,2016-07-07T14:05:23.000-05:00,sitting
PhilSamsang,2016-07-07T14:35:28.000-05:00,sitting
PhilSamsang,2016-07-07T15:11:35.000-05:00,sitting
PhilSamsang,2016-07-07T16:01:38.000-05:00,sitting
PhilSamsang,2016-07-07T16:07:52.000-05:00,standing
PhilSamsang,2016-07-07T16:12:09.000-05:00,sitting
PhilSamsang,2016-07-07T16:15:23.000-05:00,sitting
PhilSamsang,2016-07-07T16:18:44.000-05:00,sitting
PhilSamsang,2016-07-07T16:22:11.000-05:00,sitting
PhilSamsang,2016-07-07T16:25:11.000-05:00,sitting
PhilSamsang,2016-07-07T16:35:28.000-05:00,sitting
PhilSamsang,2016-07-07T16:57:19.000-05:00,sitting
PhilSamsang,2016-07-07T17:18:47.000-05:00,sitting
PhilSamsang,2016-07-07T17:48:03.000-05:00,sitting
PhilSamsang,2016-07-07T18:11:19.000-05:00,sitting
PhilSamsang,2016-07-07T18:16:37.000-05:00,sitting
PhilSamsang,2016-07-07T18:19:40.000-05:00,sitting
PhilSamsang,2016-07-07T18:28:40.000-05:00,sitting
PhilSamsang,2016-07-07T18:29:49.000-05:00,lying
PhilSamsang,2016-07-07T18:55:49.000-05:00,sitting
PhilSamsang,2016-07-07T19:13:47.000-05:00,sitting
PhilSamsang,2016-07-07T19:16:54.000-05:00,sitting
PhilSamsang,2016-07-07T19:19:55.000-05:00,sitting
PhilSamsang,2016-07-07T19:22:56.000-05:00,standing
PhilSamsang,2016-07-07T19:25:57.000-05:00,standing
PhilSamsang,2016-07-07T19:27:19.000-05:00,sitting
PhilSamsang,2016-07-07T19:27:29.000-05:00,sitting
PhilSamsang,2016-07-07T19:27:39.000-05:00,standing
PhilSamsang,2016-07-07T19:28:58.000-05:00,standing
PhilSamsang,2016-07-07T19:31:59.000-05:00,sitting
PhilSamsang,2016-07-07T19:35:00.000-05:00,standing
PhilSamsang,2016-07-07T19:38:12.000-05:00,standing
PhilSamsang,2016-07-07T19:41:13.000-05:00,standing
PhilSamsang,2016-07-07T19:44:16.000-05:00,standing
PhilSamsang,2016-07-07T19:47:17.000-05:00,sitting
PhilSamsang,2016-07-07T19:50:59.000-05:00,sitting
PhilSamsang,2016-07-07T19:55:51.000-05:00,sitting
PhilSamsang,2016-07-07T20:00:28.000-05:00,sitting
PhilSamsang,2016-07-07T20:00:58.000-05:00,sitting
PhilSamsang,2016-07-07T20:01:06.000-05:00,sitting
PhilSamsang,2016-07-07T20:01:17.000-05:00,sitting
PhilSamsang,2016-07-07T20:01:27.000-05:00,sitting
PhilSamsang,2016-07-07T20:01:37.000-05:00,sitting
PhilSamsang,2016-07-07T20:01:47.000-05:00,sitting
PhilSamsang,2016-07-07T20:05:46.000-05:00,standing
PhilSamsang,2016-07-07T20:05:47.000-05:00,standing
PhilSamsang,2016-07-07T20:33:40.000-05:00,sitting
PhilSamsang,2016-07-07T20:52:17.000-05:00,sitting
PhilSamsang,2016-07-07T20:55:19.000-05:00,sitting
PhilSamsang,2016-07-07T21:05:55.000-05:00,standing
PhilSamsang,2016-07-07T21:08:59.000-05:00,sitting
PhilSamsang,2016-07-07T21:16:08.000-05:00,sitting
PhilSamsang,2016-07-07T22:13:18.000-05:00,sitting
PhilSamsang,2016-07-07T22:22:00.000-05:00,sitting
PhilSamsang,2016-07-07T22:37:21.000-05:00,sitting
PhilSamsang,2016-07-07T22:47:37.000-05:00,sitting
PhilSamsang,2016-07-07T23:14:40.000-05:00,sitting
PhilSamsang,2016-07-07T23:20:41.000-05:00,sitting
PhilSamsang,2016-07-07T23:36:34.000-05:00,sitting
PhilSamsang,2016-07-08T00:08:07.000-05:00,sitting
PhilSamsang,2016-07-08T00:15:24.000-05:00,standing
PhilSamsang,2016-07-08T00:18:29.000-05:00,sitting
PhilSamsang,2016-07-08T00:21:36.000-05:00,sitting
PhilSamsang,2016-07-08T00:58:04.000-05:00,sitting
PhilSamsang,2016-07-08T01:03:10.000-05:00,sitting
PhilSamsang,2016-07-08T02:26:26.000-05:00,sitting
PhilSamsang,2016-07-08T02:31:15.000-05:00,lying
PhilSamsang,2016-07-08T02:33:29.000-05:00,sitting
PhilSamsang,2016-07-08T02:37:59.000-05:00,lying
PhilSamsang,2016-07-08T02:38:09.000-05:00,lying
PhilSamsang,2016-07-08T02:38:20.000-05:00,sitting
PhilSamsang,2016-07-08T02:38:30.000-05:00,sitting
PhilSamsang,2016-07-08T02:38:45.000-05:00,sitting
PhilSamsang,2016-07-08T02:38:56.000-05:00,sitting
PhilSamsang,2016-07-08T02:41:08.000-05:00,sitting
PhilSamsang,2016-07-08T02:41:18.000-05:00,sitting
PhilSamsang,2016-07-08T02:41:28.000-05:00,sitting
PhilSamsang,2016-07-08T02:59:33.000-05:00,lying
PhilSamsang,2016-07-08T03:08:12.000-05:00,sitting
PhilSamsang,2016-07-08T03:24:00.000-05:00,sitting
PhilSamsang,2016-07-08T03:40:14.000-05:00,lying
PhilSamsang,2016-07-08T03:52:06.000-05:00,sitting
PhilSamsang,2016-07-08T03:56:16.000-05:00,sitting
PhilSamsang,2016-07-08T04:00:56.000-05:00,lying
PhilSamsang,2016-07-08T04:03:17.000-05:00,lying
PhilSamsang,2016-07-08T04:06:33.000-05:00,sitting
PhilSamsang,2016-07-08T04:10:10.000-05:00,sitting
PhilSamsang,2016-07-08T04:13:10.000-05:00,sitting
PhilSamsang,2016-07-08T04:42:52.000-05:00,sitting
PhilSamsang,2016-07-08T05:13:06.000-05:00,sitting
PhilSamsang,2016-07-08T05:43:40.000-05:00,sitting
PhilSamsang,2016-07-08T06:37:03.000-05:00,sitting
PhilSamsang,2016-07-08T07:07:21.000-05:00,sitting
PhilSamsang,2016-07-08T07:40:06.000-05:00,sitting
PhilSamsang,2016-07-08T08:11:16.000-05:00,sitting
PhilSamsang,2016-07-08T08:42:32.000-05:00,sitting
PhilSamsang,2016-07-08T09:14:17.000-05:00,sitting
PhilSamsang,2016-07-08T09:46:42.000-05:00,sitting
PhilSamsang,2016-07-08T10:17:10.000-05:00,sitting
PhilSamsang,2016-07-08T10:47:59.000-05:00,sitting
PhilSamsang,2016-07-08T11:13:19.000-05:00,lying
PhilSamsang,2016-07-08T11:17:51.000-05:00,sitting
PhilSamsang,2016-07-08T11:21:00.000-05:00,sitting
PhilSamsang,2016-07-08T11:27:17.000-05:00,standing
PhilSamsang,2016-07-08T11:30:17.000-05:00,sitting
PhilSamsang,2016-07-08T11:35:04.000-05:00,sitting
PhilSamsang,2016-07-08T11:41:30.000-05:00,sitting
PhilSamsang,2016-07-08T11:44:42.000-05:00,sitting
PhilSamsang,2016-07-08T11:49:47.000-05:00,sitting
PhilSamsang,2016-07-08T11:52:48.000-05:00,sitting
PhilSamsang,2016-07-08T11:55:50.000-05:00,sitting
PhilSamsang,2016-07-08T11:59:00.000-05:00,sitting
PhilSamsang,2016-07-08T12:02:49.000-05:00,sitting
PhilSamsang,2016-07-08T12:06:16.000-05:00,sitting
PhilSamsang,2016-07-08T12:07:07.000-05:00,sitting
PhilSamsang,2016-07-08T12:20:29.000-05:00,sitting
PhilSamsang,2016-07-08T12:25:41.000-05:00,sitting
PhilSamsang,2016-07-08T12:30:39.000-05:00,sitting
PhilSamsang,2016-07-08T12:33:42.000-05:00,sitting
PhilSamsang,2016-07-08T12:44:44.000-05:00,standing
PhilSamsang,2016-07-08T12:50:41.000-05:00,standing
PhilSamsang,2016-07-08T12:53:45.000-05:00,sitting
PhilSamsang,2016-07-08T13:07:48.000-05:00,sitting
PhilSamsang,2016-07-08T13:07:59.000-05:00,sitting
PhilSamsang,2016-07-08T13:08:09.000-05:00,sitting
PhilSamsang,2016-07-08T13:35:29.000-05:00,sitting
PhilSamsang,2016-07-08T13:39:16.000-05:00,sitting
PhilSamsang,2016-07-08T13:42:22.000-05:00,standing
PhilSamsang,2016-07-08T13:45:23.000-05:00,standing
PhilSamsang,2016-07-08T13:48:38.000-05:00,standing
PhilSamsang,2016-07-08T13:52:54.000-05:00,standing
PhilSamsang,2016-07-08T13:55:58.000-05:00,standing
PhilSamsang,2016-07-08T14:01:48.000-05:00,standing
PhilSamsang,2016-07-08T14:05:25.000-05:00,standing
PhilSamsang,2016-07-08T14:08:29.000-05:00,standing
PhilSamsang,2016-07-08T14:12:48.000-05:00,sitting
PhilSamsang,2016-07-08T14:19:27.000-05:00,lying
PhilSamsang,2016-07-08T14:32:15.000-05:00,sitting
PhilSamsang,2016-07-08T15:01:53.000-05:00,standing
PhilSamsang,2016-07-08T15:05:15.000-05:00,sitting
PhilSamsang,2016-07-08T15:08:16.000-05:00,sitting
PhilSamsang,2016-07-08T15:14:54.000-05:00,sitting
PhilSamsang,2016-07-08T15:25:54.000-05:00,sitting
PhilSamsang,2016-07-08T15:39:30.000-05:00,lying
PhilSamsang,2016-07-08T16:01:20.000-05:00,standing
PhilSamsang,2016-07-08T16:04:22.000-05:00,sitting
PhilSamsang,2016-07-08T16:23:25.000-05:00,standing
PhilSamsang,2016-07-08T16:26:03.000-05:00,sitting
PhilSamsang,2016-07-08T16:29:04.000-05:00,sitting
PhilSamsang,2016-07-08T16:34:29.000-05:00,standing
PhilSamsang,2016-07-08T16:37:31.000-05:00,sitting
PhilSamsang,2016-07-08T16:48:32.000-05:00,sitting
PhilSamsang,2016-07-08T16:51:34.000-05:00,sitting
PhilSamsang,2016-07-08T17:07:03.000-05:00,sitting
PhilSamsang,2016-07-08T17:57:41.000-05:00,sitting
PhilSamsang,2016-07-08T18:00:43.000-05:00,sitting
PhilSamsang,2016-07-08T18:03:43.000-05:00,sitting
PhilSamsang,2016-07-08T18:06:47.000-05:00,sitting
PhilSamsang,2016-07-08T18:10:02.000-05:00,standing
PhilSamsang,2016-07-08T18:10:18.000-05:00,standing
PhilSamsang,2016-07-08T18:13:18.000-05:00,standing
PhilSamsang,2016-07-08T18:16:33.000-05:00,standing
PhilSamsang,2016-07-08T18:19:33.000-05:00,standing
PhilSamsang,2016-07-08T18:22:34.000-05:00,sitting
PhilSamsang,2016-07-08T18:25:38.000-05:00,standing
PhilSamsang,2016-07-08T18:28:39.000-05:00,standing
PhilSamsang,2016-07-08T18:31:47.000-05:00,sitting
PhilSamsang,2016-07-08T18:40:20.000-05:00,sitting
PhilSamsang,2016-07-08T18:47:29.000-05:00,standing
PhilSamsang,2016-07-08T18:52:31.000-05:00,sitting
PhilSamsang,2016-07-08T18:55:53.000-05:00,lying
PhilSamsang,2016-07-08T19:00:55.000-05:00,sitting
PhilSamsang,2016-07-08T19:04:22.000-05:00,sitting
PhilSamsang,2016-07-08T19:07:23.000-05:00,sitting
PhilSamsang,2016-07-08T19:11:36.000-05:00,sitting
PhilSamsang,2016-07-08T19:16:36.000-05:00,lying
PhilSamsang,2016-07-08T19:23:12.000-05:00,sitting
PhilSamsang,2016-07-08T19:23:57.000-05:00,sitting
PhilSamsang,2016-07-08T19:29:41.000-05:00,standing
PhilSamsang,2016-07-08T19:38:39.000-05:00,sitting
PhilSamsang,2016-07-08T19:42:58.000-05:00,sitting
PhilSamsang,2016-07-08T20:13:16.000-05:00,sitting
PhilSamsang,2016-07-08T20:44:08.000-05:00,standing
PhilSamsang,2016-07-08T20:48:16.000-05:00,sitting
PhilSamsang,2016-07-08T20:52:34.000-05:00,sitting
PhilSamsang,2016-07-08T20:55:36.000-05:00,sitting
PhilSamsang,2016-07-08T21:50:51.000-05:00,sitting
PhilSamsang,2016-07-08T21:53:56.000-05:00,sitting
PhilSamsang,2016-07-08T22:08:28.000-05:00,sitting
PhilSamsang,2016-07-08T22:30:20.000-05:00,sitting
PhilSamsang,2016-07-08T22:55:40.000-05:00,sitting
PhilSamsang,2016-07-08T22:58:52.000-05:00,sitting
PhilSamsang,2016-07-08T23:07:29.000-05:00,sitting
PhilSamsang,2016-07-08T23:10:30.000-05:00,sitting
PhilSamsang,2016-07-08T23:43:54.000-05:00,sitting
PhilSamsang,2016-07-08T23:49:06.000-05:00,sitting
PhilSamsang,2016-07-08T23:52:11.000-05:00,sitting
PhilSamsang,2016-07-08T23:58:02.000-05:00,sitting
PhilSamsang,2016-07-09T00:01:02.000-05:00,standing
PhilSamsang,2016-07-09T00:04:03.000-05:00,sitting
PhilSamsang,2016-07-09T00:07:04.000-05:00,standing
PhilSamsang,2016-07-09T00:14:30.000-05:00,sitting
PhilSamsang,2016-07-09T00:30:29.000-05:00,sitting
PhilSamsang,2016-07-09T00:33:30.000-05:00,standing
PhilSamsang,2016-07-09T00:48:11.000-05:00,sitting
PhilSamsang,2016-07-09T01:07:30.000-05:00,sitting
PhilSamsang,2016-07-09T01:58:53.000-05:00,sitting
PhilSamsang,2016-07-09T02:02:00.000-05:00,sitting
PhilSamsang,2016-07-09T02:06:32.000-05:00,sitting
PhilSamsang,2016-07-09T02:12:21.000-05:00,sitting
PhilSamsang,2016-07-09T02:15:00.000-05:00,sitting
PhilSamsang,2016-07-09T02:18:00.000-05:00,sitting
PhilSamsang,2016-07-09T02:21:59.000-05:00,sitting
PhilSamsang,2016-07-09T02:26:54.000-05:00,sitting
PhilSamsang,2016-07-09T02:31:24.000-05:00,sitting
PhilSamsang,2016-07-09T02:34:43.000-05:00,sitting
PhilSamsang,2016-07-09T02:37:53.000-05:00,sitting
PhilSamsang,2016-07-09T04:07:40.000-05:00,sitting
PhilSamsang,2016-07-09T04:08:31.000-05:00,sitting
PhilSamsang,2016-07-09T04:19:16.000-05:00,lying
PhilSamsang,2016-07-09T04:22:17.000-05:00,sitting
PhilSamsang,2016-07-09T04:42:34.000-05:00,sitting
PhilSamsang,2016-07-09T04:59:13.000-05:00,sitting
PhilSamsang,2016-07-09T05:02:30.000-05:00,lying
PhilSamsang,2016-07-09T05:05:31.000-05:00,sitting
PhilSamsang,2016-07-09T05:13:41.000-05:00,sitting
PhilSamsang,2016-07-09T05:20:00.000-05:00,lying
PhilSamsang,2016-07-09T05:26:15.000-05:00,sitting
PhilSamsang,2016-07-09T05:44:35.000-05:00,sitting
PhilSamsang,2016-07-09T06:14:53.000-05:00,sitting
PhilSamsang,2016-07-09T06:54:16.000-05:00,sitting
PhilSamsang,2016-07-09T07:31:49.000-05:00,sitting
PhilSamsang,2016-07-09T07:45:34.000-05:00,sitting
PhilSamsang,2016-07-09T08:00:11.000-05:00,sitting
PhilSamsang,2016-07-09T08:04:53.000-05:00,sitting
PhilSamsang,2016-07-09T08:36:33.000-05:00,sitting
PhilSamsang,2016-07-09T08:58:22.000-05:00,sitting
PhilSamsang,2016-07-09T09:01:23.000-05:00,sitting
PhilSamsang,2016-07-09T09:08:11.000-05:00,sitting
PhilSamsang,2016-07-09T09:27:18.000-05:00,sitting
PhilSamsang,2016-07-09T09:40:43.000-05:00,sitting
PhilSamsang,2016-07-09T10:12:15.000-05:00,sitting
PhilSamsang,2016-07-09T10:39:55.000-05:00,sitting
PhilSamsang,2016-07-09T11:00:48.000-05:00,sitting
PhilSamsang,2016-07-09T11:29:24.000-05:00,sitting
PhilSamsang,2016-07-09T11:36:52.000-05:00,sitting
PhilSamsang,2016-07-09T11:53:14.000-05:00,sitting
PhilSamsang,2016-07-09T12:09:26.000-05:00,sitting
PhilSamsang,2016-07-09T12:39:29.000-05:00,sitting
PhilSamsang,2016-07-09T12:42:32.000-05:00,sitting
PhilSamsang,2016-07-09T12:45:33.000-05:00,lying
PhilSamsang,2016-07-09T12:49:09.000-05:00,lying
PhilSamsang,2016-07-09T12:53:23.000-05:00,sitting
PhilSamsang,2016-07-09T12:56:24.000-05:00,sitting
PhilSamsang,2016-07-09T13:11:03.000-05:00,standing
PhilSamsang,2016-07-09T13:18:07.000-05:00,standing
PhilSamsang,2016-07-09T13:30:39.000-05:00,standing
PhilSamsang,2016-07-09T13:59:26.000-05:00,sitting
PhilSamsang,2016-07-09T14:01:14.000-05:00,sitting
PhilSamsang,2016-07-09T14:11:55.000-05:00,standing
PhilSamsang,2016-07-09T14:14:58.000-05:00,sitting
PhilSamsang,2016-07-09T14:17:59.000-05:00,standing
PhilSamsang,2016-07-09T14:21:00.000-05:00,standing
PhilSamsang,2016-07-09T14:24:01.000-05:00,standing
PhilSamsang,2016-07-09T14:27:02.000-05:00,sitting
PhilSamsang,2016-07-09T14:30:16.000-05:00,sitting
PhilSamsang,2016-07-09T14:38:35.000-05:00,lying
PhilSamsang,2016-07-09T14:41:36.000-05:00,sitting
PhilSamsang,2016-07-09T14:43:48.000-05:00,sitting
PhilSamsang,2016-07-09T14:46:49.000-05:00,sitting
PhilSamsang,2016-07-09T14:49:50.000-05:00,sitting
PhilSamsang,2016-07-09T14:58:26.000-05:00,lying
PhilSamsang,2016-07-09T15:05:40.000-05:00,sitting
PhilSamsang,2016-07-09T15:10:36.000-05:00,standing
PhilSamsang,2016-07-09T15:13:36.000-05:00,sitting
PhilSamsang,2016-07-09T15:18:58.000-05:00,sitting
PhilSamsang,2016-07-09T15:19:44.000-05:00,sitting
PhilSamsang,2016-07-09T15:22:45.000-05:00,sitting
PhilSamsang,2016-07-09T15:26:54.000-05:00,sitting
PhilSamsang,2016-07-09T15:29:55.000-05:00,sitting
PhilSamsang,2016-07-09T15:33:00.000-05:00,sitting
PhilSamsang,2016-07-09T15:36:01.000-05:00,sitting
PhilSamsang,2016-07-09T15:39:02.000-05:00,sitting
PhilSamsang,2016-07-09T15:42:03.000-05:00,sitting
PhilSamsang,2016-07-09T15:45:04.000-05:00,standing
PhilSamsang,2016-07-09T15:48:05.000-05:00,sitting
PhilSamsang,2016-07-09T15:51:18.000-05:00,lying
PhilSamsang,2016-07-09T15:54:18.000-05:00,standing
PhilSamsang,2016-07-09T16:12:00.000-05:00,sitting
PhilSamsang,2016-07-09T16:12:11.000-05:00,standing
PhilSamsang,2016-07-09T16:12:21.000-05:00,standing
PhilSamsang,2016-07-09T16:12:31.000-05:00,standing
PhilSamsang,2016-07-09T16:14:03.000-05:00,standing
PhilSamsang,2016-07-09T16:17:04.000-05:00,sitting
PhilSamsang,2016-07-09T16:21:40.000-05:00,standing
PhilSamsang,2016-07-09T16:24:41.000-05:00,sitting
PhilSamsang,2016-07-09T16:27:42.000-05:00,standing
PhilSamsang,2016-07-09T16:30:43.000-05:00,standing
